trip_id,taxi_id,pickup_time,dropoff_time,seconds,miles,pickup_census,dropoff_census,pickup_area,dropoff_area,fare,tips,tolls,extras,total,payment,company,pickup_latitude,pickup_longitude,pickup_centroid,dropoff_latitude,dropoff_longitude,dropoff_centroid,pickup_region,dropoff_region,AbsDistance,RRSL,AbsVelocity,AclVelocity,RRVV,AbsTime,RRST,pickup_hr,weekday
3616844,1360,2014-08-16 23:45:00,2014-08-17 00:00:00,360.0,1.3,17031281900,17031081700,28.0,8.0,6.25,1.0,0.0,0.0,7.25,Credit Card,KOAM Taxi Association,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.892042136,-87.63186395,"(41.892042, -87.631864)",West Side,Central,1.0431703505537138,1.2462010632395384,10.431703505537136,13.0,1.2462010632395384,360.00000000000006,1.0000000000000002,7,6
3661780,2932,2014-01-15 14:00:00,2014-01-15 14:15:00,480.0,1.3,17031081100,17031320100,8.0,32.0,6.65,0.0,0.0,1.5,8.15,Cash,,41.900221297,-87.629105186,"(41.900221, -87.629105)",41.884987192,-87.620992913,"(41.884987, -87.620993)",Central,Central,1.13155769844712,1.1488587827063876,8.4866827383534,9.75,1.1488587827063876,480.0,1.0,4,3
3703006,394,2014-08-28 21:30:00,2014-08-28 21:45:00,780.0,0.0,17031081600,17031071300,8.0,7.0,9.25,2.0,0.0,0.0,11.25,Credit Card,Blue Ribbon Taxi Association Inc.,41.892072635,-87.62887415700001,"(41.892073, -87.628874)",41.921778356,-87.641459759,"(41.921778, -87.64146)",Central,North Side,2.1503764328511012,0.0,9.92481430546662,0.0,0.0,780.0,1.0,6,4
3723369,2112,2014-01-15 16:15:00,2014-01-15 17:00:00,2580.0,16.1,0,0,24.0,76.0,34.25,0.0,0.0,2.0,36.25,Cash,,41.901206994,-87.676355989,"(41.901207, -87.676356)",41.980264315,-87.913624596,"(41.980264, -87.913625)",West Side,Far North Side,13.38844832213651,1.202529196260944,18.681555798330013,22.46511627906977,1.202529196260944,2580.0,1.0,5,3
3727130,2566,2014-07-27 00:15:00,2014-07-27 00:30:00,300.0,1.3,17031071000,17031071500,7.0,7.0,5.85,0.0,0.0,2.0,7.85,Cash,Dispatch Taxi Affiliation,41.921701492,-87.65591184799999,"(41.921701, -87.655912)",41.914616286,-87.631717366,"(41.914616, -87.631717)",North Side,North Side,1.3396124515481598,0.9704299168745554,16.075349418577918,15.600000000000001,0.9704299168745554,300.0,1.0,7,7
3732995,763,2014-12-26 10:15:00,2014-12-26 10:30:00,360.0,1.2,17031839100,17031081202,32.0,8.0,6.05,2.0,0.0,0.0,8.05,Credit Card,,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.902788048000005,-87.62614559,"(41.902788, -87.626146)",Central,Central,1.542169752363322,0.7781244562481149,15.421697523633219,11.999999999999998,0.7781244562481149,360.0,1.0,3,5
3733179,2017,2014-03-19 21:45:00,2014-03-19 21:45:00,0.0,0.0,0,0,,,4.45,0.67,0.0,0.0,5.12,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,6,3
3766407,1839,2014-07-16 17:30:00,2014-07-16 17:30:00,360.0,0.0,17031839100,17031081300,32.0,8.0,6.25,0.0,0.0,0.0,6.25,Cash,Blue Ribbon Taxi Association Inc.,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.898331794,-87.620762865,"(41.898332, -87.620763)",Central,Central,1.3467532935365782,0.0,13.467532935365782,0.0,0.0,360.0,1.0,5,3
3792470,1117,2014-10-28 18:00:00,2014-10-28 18:00:00,600.0,1.3,17031839100,17031833100,32.0,28.0,7.05,0.0,0.0,0.0,7.05,Cash,Top Cab Affiliation,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.879066994,-87.65700502700001,"(41.879067, -87.657005)",Central,West Side,1.2582707169767877,1.0331639944093065,7.549624301860726,7.800000000000001,1.0331639944093065,600.0,1.0,5,2
3798116,76,2014-11-13 23:00:00,2014-11-13 23:00:00,360.0,1.3,17031280100,17031081600,28.0,8.0,6.45,0.0,0.0,1.5,7.95,Cash,Taxi Affiliation Services,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.892072635,-87.62887415700001,"(41.892073, -87.628874)",West Side,Central,0.857247751111076,1.516481085328103,8.57247751111076,13.0,1.516481085328103,359.99999999999994,0.9999999999999999,7,4
3799132,647,2014-05-28 18:00:00,2014-05-28 18:00:00,0.0,0.0,0,0,,,5.45,0.0,0.0,0.0,5.45,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,5,3
3811485,2669,2014-03-05 19:00:00,2014-03-05 19:15:00,900.0,1.8,17031281900,17031081800,28.0,8.0,9.25,0.0,0.0,0.0,9.25,Cash,Taxi Affiliation Services,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.89321636,-87.63784421,"(41.893216, -87.637844)",West Side,Central,0.994893283655705,1.8092392717598365,3.97957313462282,7.2,1.8092392717598365,900.0,1.0,6,3
3830965,1838,2014-03-05 22:15:00,2014-03-05 22:15:00,480.0,1.8,17031280100,17031320600,28.0,32.0,7.45,3.0,0.0,0.0,10.45,Credit Card,Taxi Affiliation Services,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.870607371999995,-87.622172937,"(41.870607, -87.622173)",West Side,Central,1.4700775908382446,1.224425167227828,11.025581931286835,13.5,1.224425167227828,480.0,1.0,7,3
3851328,1591,2014-06-27 21:45:00,2014-06-27 21:45:00,660.0,1.0,17031060800,17031060100,6.0,6.0,7.25,0.0,0.0,0.0,7.25,Cash,Taxi Affiliation Services,41.953400044,-87.64600706600002,"(41.9534, -87.646007)",41.957530922,-87.66661144,"(41.957531, -87.666611)",North Side,North Side,1.0990792708458745,0.909852479730947,5.994977840977498,5.454545454545455,0.909852479730947,660.0,1.0,6,5
3876778,513,2014-06-08 07:15:00,2014-06-08 07:15:00,0.0,0.0,0,0,,,9.05,0.0,0.0,0.0,9.05,Credit Card,T.A.S. - Payment Only,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,2,7
3890077,2787,2014-12-16 20:00:00,2014-12-16 20:15:00,1500.0,10.9,17031980100,17031839100,56.0,32.0,24.45,5.25,0.0,2.0,31.7,Credit Card,Choice Taxi Association,41.785998518,-87.750934289,"(41.785999, -87.750934)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Southwest Side,Central,8.955249248843934,1.2171632187018269,21.49259819722544,26.16,1.2171632187018269,1500.0,1.0,6,2
3924172,3028,2014-11-20 00:30:00,2014-11-20 00:30:00,420.0,2.6,0,0,8.0,24.0,8.45,0.0,0.0,0.0,8.45,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.901206994,-87.676355989,"(41.901207, -87.676356)",Central,West Side,2.222372075983416,1.169921107314796,19.04890350842928,22.285714285714285,1.169921107314796,420.0,1.0,7,4
4000950,1179,2014-09-22 13:15:00,2014-09-22 13:15:00,480.0,1.7,0,0,32.0,28.0,7.25,0.0,0.0,1.0,8.25,Cash,Choice Taxi Association,41.878865584,-87.625192142,"(41.878866, -87.625192)",41.874005383000004,-87.66351755,"(41.874005, -87.663518)",Central,West Side,2.005141329652544,0.8478205375650903,15.03855997239408,12.75,0.8478205375650905,480.0,1.0,4,1
4013051,1322,2014-11-25 10:30:00,2014-11-25 10:30:00,300.0,0.7,17031071500,17031071500,7.0,7.0,5.25,0.0,0.0,0.0,5.25,Cash,Taxi Affiliation Services,41.914616286,-87.631717366,"(41.914616, -87.631717)",41.914616286,-87.631717366,"(41.914616, -87.631717)",North Side,North Side,0.0,inf,0.0,8.4,inf,,,3,2
4084280,970,2014-05-20 19:15:00,2014-05-20 19:30:00,540.0,1.1,17031081700,17031243500,8.0,24.0,6.85,0.0,0.0,0.0,6.85,Cash,Choice Taxi Association,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.892658108,-87.652534484,"(41.892658, -87.652534)",Central,West Side,1.0667529718425859,1.0311665671762669,7.111686478950573,7.333333333333334,1.0311665671762666,540.0,1.0,6,2
4087200,60,2014-09-01 22:00:00,2014-09-01 22:15:00,1260.0,16.0,0,0,,,32.25,7.05,0.0,3.0,42.3,Credit Card,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,45.714285714285715,inf,,,7,1
4113640,1050,2014-04-20 22:45:00,2014-04-20 23:15:00,2040.0,28.8,17031980000,0,76.0,,55.65,0.0,0.0,29.0,84.65,Credit Card,Dispatch Taxi Affiliation,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",,,"(0, 0)",Far North Side,None,6112.73308744383,0.004711476779373551,10787.176036665584,50.82352941176471,0.004711476779373551,2040.0,1.0,7,7
4123831,2475,2014-01-28 18:00:00,2014-01-28 18:15:00,540.0,0.1,17031081700,17031243400,8.0,24.0,7.25,0.0,0.0,0.0,7.25,Cash,Taxi Affiliation Services,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.892536872,-87.65986431799999,"(41.892537, -87.659864)",Central,West Side,1.444302551792656,0.06923757067096563,9.628683678617707,0.6666666666666667,0.06923757067096563,540.0,1.0,5,2
4143201,634,2014-10-31 13:30:00,2014-10-31 13:45:00,600.0,0.0,17031839100,17031081700,32.0,8.0,7.25,2.0,0.0,1.5,10.75,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.7638484190749598,0.0,4.58309051444976,0.0,0.0,599.9999999999999,0.9999999999999998,4,5
4146291,1046,2014-05-27 14:00:00,2014-05-27 14:00:00,180.0,0.0,0,0,41.0,41.0,4.45,1.0,0.0,0.0,5.45,Credit Card,Taxi Affiliation Services,41.794090253,-87.592310855,"(41.79409, -87.592311)",41.794090253,-87.592310855,"(41.79409, -87.592311)",South Side,South Side,0.0,,0.0,0.0,,,,4,2
4177856,1127,2014-01-09 16:30:00,2014-01-09 16:30:00,120.0,0.4,17031839100,17031280100,32.0,28.0,4.05,0.0,0.0,0.0,4.05,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.885300021999996,-87.642808466,"(41.8853, -87.642808)",Central,West Side,0.598019060867606,0.6688750011072891,17.940571826028183,12.0,0.668875001107289,120.0,1.0,5,4
4196775,2510,2014-04-16 15:15:00,2014-04-16 16:00:00,2700.0,21.4,17031841000,17031980000,33.0,76.0,42.45,8.89,0.0,2.0,53.34,Credit Card,,41.849246754,-87.624135298,"(41.849247, -87.624135)",41.97907082,-87.90303966100002,"(41.979071, -87.90304)",Central,Far North Side,16.94099313150666,1.2632081150071734,22.587990842008878,28.53333333333333,1.2632081150071734,2700.0,1.0,4,3
4197653,2608,2014-12-12 22:00:00,2014-12-12 22:15:00,900.0,2.8,17031280100,17031071100,28.0,7.0,10.25,0.0,0.0,0.0,10.25,Cash,Choice Taxi Association,41.885300021999996,-87.642808466,"(41.8853, -87.642808)",41.921778188000005,-87.651061884,"(41.921778, -87.651062)",West Side,North Side,2.553301539333986,1.0966193991839928,10.213206157335945,11.2,1.0966193991839928,900.0,1.0,7,5
4199069,2801,2014-05-30 22:30:00,2014-05-30 22:30:00,0.0,0.0,0,0,,,56.55,11.31,0.0,0.0,67.86,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,7,5
4209770,302,2014-09-13 11:45:00,2014-09-13 12:00:00,600.0,0.0,0,0,,,7.05,0.0,0.0,2.0,9.05,Cash,Taxi Affiliation Services,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,0.0,0.0,,,,3,6
4230646,643,2014-11-19 19:45:00,2014-11-19 19:45:00,840.0,0.3,0,0,76.0,,15.45,0.0,0.0,2.0,17.45,Cash,Taxi Affiliation Services,41.980264315,-87.913624596,"(41.980264, -87.913625)",,,"(0, 0)",Far North Side,None,6113.2798534667245,4.9073493638586776e-05,26199.770800571678,1.2857142857142856,4.907349363858677e-05,839.9999999999999,0.9999999999999999,6,3
4271873,2249,2014-07-16 20:45:00,2014-07-16 21:00:00,960.0,0.0,17031081300,17031240300,8.0,24.0,11.45,2.25,0.0,0.0,13.7,Credit Card,Taxi Affiliation Services,41.898331794,-87.620762865,"(41.898332, -87.620763)",41.912364354,-87.675062757,"(41.912364, -87.675063)",Central,West Side,2.962333633936005,0.0,11.10875112726002,0.0,0.0,960.0,1.0,6,3
4328826,585,2014-02-18 00:15:00,2014-02-18 00:45:00,1740.0,0.0,17031980000,17031081202,76.0,8.0,36.45,0.0,0.0,3.0,39.45,Cash,Blue Ribbon Taxi Association Inc.,41.97907082,-87.90303966100002,"(41.979071, -87.90304)",41.902788048000005,-87.62614559,"(41.902788, -87.626146)",Far North Side,Central,15.208329378493325,0.0,31.465509058951707,0.0,0.0,1740.0,1.0,7,2
4364689,1660,2014-11-30 15:30:00,2014-11-30 15:30:00,540.0,0.9,17031081403,17031081401,8.0,8.0,6.85,4.0,0.0,0.0,10.85,Credit Card,,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.89503345,-87.61971067200001,"(41.895033, -87.619711)",Central,Central,0.2870375185409367,3.135478611210346,1.913583456939578,6.0,3.1354786112103454,540.0,1.0,4,7
4390326,1961,2014-09-23 09:45:00,2014-09-23 10:00:00,300.0,0.9,17031081500,17031081700,8.0,8.0,5.45,0.0,0.0,1.5,6.95,Cash,Dispatch Taxi Affiliation,41.892507781,-87.626214906,"(41.892508, -87.626215)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.29307660417821035,3.0708694831633143,3.5169192501385242,10.8,3.0708694831633143,300.0,1.0,2,2
4410557,509,2014-07-02 19:15:00,2014-07-02 19:15:00,420.0,0.4,17031081700,17031081600,8.0,8.0,5.65,0.0,0.0,0.0,5.65,Cash,KOAM Taxi Association,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.892072635,-87.62887415700001,"(41.892073, -87.628874)",Central,Central,0.1542031293822765,2.5939810793877083,1.3217411089909414,3.428571428571429,2.5939810793877083,420.0,1.0,6,3
4413585,1125,2014-04-07 17:15:00,2014-04-07 17:30:00,540.0,1.0,17031839100,17031081800,32.0,8.0,6.45,3.0,0.0,0.0,9.45,Credit Card,,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.89321636,-87.63784421,"(41.893216, -87.637844)",Central,Central,0.8835420790248217,1.1318080074960488,5.890280526832145,6.666666666666667,1.1318080074960488,540.0,1.0,5,1
4421459,2843,2014-02-23 02:30:00,2014-02-23 02:30:00,300.0,1.6,17031841900,17031081800,28.0,8.0,6.25,0.0,0.0,0.0,6.25,Cash,Taxi Affiliation Services,41.867902418,-87.642958665,"(41.867902, -87.642959)",41.89321636,-87.63784421,"(41.893216, -87.637844)",West Side,Central,1.7668851709723927,0.9055483776115747,21.202622051668715,19.200000000000003,0.9055483776115747,300.0,1.0,0,7
4434941,1461,2014-06-21 13:00:00,2014-06-21 13:15:00,1200.0,5.6,0,0,8.0,3.0,15.45,0.0,0.0,0.0,15.45,Cash,,41.899602111,-87.633308037,"(41.899602, -87.633308)",41.96581197,-87.655878786,"(41.965812, -87.655879)",Central,Far North Side,4.715334815264274,1.18761450021999,14.146004445792823,16.8,1.18761450021999,1200.0,1.0,4,6
4436732,1889,2014-07-15 19:45:00,2014-07-15 19:45:00,240.0,0.6,17031839100,17031281900,32.0,28.0,5.05,0.0,0.0,1.0,6.05,Cash,KOAM Taxi Association,41.880994471,-87.632746489,"(41.880994, -87.632746)",41.879255084,-87.642648998,"(41.879255, -87.642649)",Central,West Side,0.5246842132352942,1.1435449835631522,7.870263198529414,9.0,1.1435449835631522,240.0,1.0,6,2
4453174,2008,2014-11-18 12:30:00,2014-11-18 12:45:00,960.0,9.0,0,0,,32.0,22.45,4.49,0.0,0.0,26.94,Credit Card,,,,"(0, 0)",41.878865584,-87.625192142,"(41.878866, -87.625192)",None,Central,6098.254992449194,0.001475832022626755,22868.45622168448,33.75,0.001475832022626755,960.0,1.0,3,2
4458867,852,2014-07-06 00:15:00,2014-07-06 00:30:00,960.0,5.1,17031081700,17031832000,8.0,6.0,13.85,0.0,0.0,2.0,15.85,Cash,,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.946294535999996,-87.65429808399998,"(41.946295, -87.654298)",Central,North Side,3.9188659898110054,1.3013968870739459,14.695747461791271,19.125,1.3013968870739459,960.0,1.0,7,7
4468059,2724,2014-02-09 18:30:00,2014-02-09 18:30:00,420.0,0.0,0,0,3.0,77.0,6.65,0.0,0.0,0.0,6.65,Cash,Taxi Affiliation Services,41.96581197,-87.655878786,"(41.965812, -87.655879)",41.9867118,-87.663416405,"(41.986712, -87.663416)",Far North Side,Far North Side,1.4937772409797827,0.0,12.803804922683852,0.0,0.0,419.99999999999994,0.9999999999999999,5,7
4475967,1322,2014-07-07 03:30:00,2014-07-07 03:45:00,780.0,6.6,0,0,76.0,,15.85,0.0,0.0,2.0,17.85,Cash,Taxi Affiliation Services,41.980264315,-87.913624596,"(41.980264, -87.913625)",,,"(0, 0)",Far North Side,None,6113.2798534667245,0.001079616860048909,28215.137785231036,30.46153846153846,0.001079616860048909,780.0,1.0,0,1
4522724,3003,2014-06-05 06:00:00,2014-06-05 06:00:00,540.0,2.8,0,0,32.0,28.0,9.25,1.75,0.0,0.0,11.0,Credit Card,Northwest Management LLC,41.878865584,-87.625192142,"(41.878866, -87.625192)",41.874005383000004,-87.66351755,"(41.874005, -87.663518)",Central,West Side,2.005141329652544,1.3964102971660313,13.367608864350293,18.666666666666668,1.3964102971660313,540.0,1.0,1,4
4542302,2286,2014-06-13 19:00:00,2014-06-13 19:15:00,1020.0,2.9,17031330100,17031833000,33.0,28.0,11.05,0.0,0.0,0.0,11.05,Cash,,41.859349715,-87.617358006,"(41.85935, -87.617358)",41.88528132,-87.65723320000002,"(41.885281, -87.657233)",Central,West Side,2.726489302951837,1.0636388695383148,9.622903422182954,10.235294117647058,1.0636388695383148,1020.0,1.0,6,5
4582276,220,2014-06-19 11:30:00,2014-06-19 11:30:00,360.0,0.8,17031081700,17031839100,8.0,32.0,5.85,0.0,0.0,0.0,5.85,Cash,,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.7638484190746894,1.0473282133241881,7.638484190746893,8.0,1.0473282133241881,360.0,1.0,3,4
4593008,2263,2014-12-05 19:45:00,2014-12-05 20:00:00,720.0,0.0,17031063302,17031081403,6.0,8.0,10.25,2.8,0.0,1.0,14.05,Credit Card,Blue Ribbon Taxi Association Inc.,41.934762456,-87.639853859,"(41.934762, -87.639854)",41.890922026,-87.618868355,"(41.890922, -87.618868)",North Side,Central,3.2132879251593724,0.0,16.06643962579686,0.0,0.0,720.0,1.0,6,5
4598059,1941,2014-08-24 21:30:00,2014-08-24 21:45:00,720.0,3.4,0,0,,,10.45,0.0,0.0,1.0,11.45,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,17.0,inf,,,6,7
4622654,1119,2014-03-31 10:15:00,2014-03-31 10:30:00,1080.0,10.9,0,0,32.0,2.0,23.05,0.0,0.0,0.0,23.05,Credit Card,Dispatch Taxi Affiliation,41.878865584,-87.625192142,"(41.878866, -87.625192)",42.001571027,-87.695012589,"(42.001571, -87.695013)",Central,Far North Side,9.201290699926576,1.1846164147478766,30.670968999755253,36.333333333333336,1.1846164147478766,1080.0,1.0,3,1
4663670,867,2014-07-19 02:00:00,2014-07-19 02:00:00,480.0,3.4,0,0,33.0,38.0,9.85,2.0,0.0,0.0,11.85,Credit Card,Taxi Affiliation Services,41.857183858,-87.620334624,"(41.857184, -87.620335)",41.812948939,-87.61785967600002,"(41.812949, -87.61786)",Central,South Side,3.0555831218348315,1.1127172341357716,22.916873413761238,25.5,1.1127172341357714,480.0,1.0,0,6
4675350,738,2014-03-22 18:30:00,2014-03-22 19:00:00,1680.0,0.73,0,0,,,19.65,0.0,0.0,1.0,20.65,Cash,,,,"(0, 0)",,,"(0, 0)",None,None,0.0,inf,0.0,1.5642857142857143,inf,,,5,6
4678109,2948,2014-06-16 11:30:00,2014-06-16 11:30:00,180.0,0.0,17031081600,17031839100,8.0,32.0,4.65,0.0,0.0,0.0,4.65,Cash,Taxi Affiliation Services,41.892072635,-87.62887415700001,"(41.892073, -87.628874)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.7902772470652106,0.0,15.805544941304213,0.0,0.0,180.0,1.0,3,1
4721061,1516,2014-07-21 13:15:00,2014-07-21 13:30:00,540.0,0.0,17031031300,17031060900,3.0,6.0,7.45,0.0,0.0,1.0,8.45,Cash,Taxi Affiliation Services,41.972929316999995,-87.650290074,"(41.972929, -87.65029)",41.949829346,-87.64396537,"(41.949829, -87.643965)",Far North Side,North Side,1.6272505838746456,0.0,10.84833722583097,0.0,0.0,540.0,1.0,4,1
4743017,1855,2014-11-21 17:30:00,2014-11-21 18:00:00,1320.0,5.0,0,0,32.0,60.0,15.05,0.0,0.0,0.0,15.05,Cash,Taxi Affiliation Services,41.878865584,-87.625192142,"(41.878866, -87.625192)",41.836150155,-87.648787952,"(41.83615, -87.648788)",Central,South Side,3.1895796002362418,1.5676047086674576,8.69885345518975,13.636363636363637,1.5676047086674576,1320.0,1.0,5,5
4750993,2351,2014-08-29 19:15:00,2014-08-29 19:30:00,720.0,2.3,17031081700,17031833000,8.0,28.0,9.05,0.0,0.0,1.0,10.05,Credit Card,Northwest Management LLC,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.88528132,-87.65723320000002,"(41.885281, -87.657233)",Central,West Side,1.3890200396756214,1.6558436410587136,6.945100198378107,11.499999999999998,1.6558436410587136,720.0,1.0,6,5
4769500,1192,2014-04-30 21:00:00,2014-04-30 21:00:00,360.0,3.1,17031081100,17031063200,8.0,6.0,9.05,0.0,0.0,0.0,9.05,Cash,,41.900221297,-87.629105186,"(41.900221, -87.629105)",41.938391258,-87.63857492,"(41.938391, -87.638575)",Central,North Side,2.6792138308219564,1.1570558364312977,26.792138308219563,31.0,1.1570558364312977,360.0,1.0,6,3
4781385,152,2014-04-08 08:45:00,2014-04-08 08:45:00,60.0,0.1,0,0,6.0,6.0,3.45,0.0,0.0,0.0,3.45,Cash,Taxi Affiliation Services,41.944226601,-87.655998182,"(41.944227, -87.655998)",41.944226601,-87.655998182,"(41.944227, -87.655998)",North Side,North Side,0.0,inf,0.0,6.0,inf,,,2,2
4791877,1819,2014-03-26 19:00:00,2014-03-26 19:00:00,0.0,0.0,0,0,,,9.0,0.0,0.0,0.0,9.0,Credit Card,T.A.S. - Payment Only,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,6,3
4800331,2547,2014-02-07 21:30:00,2014-02-07 21:30:00,0.0,0.0,0,0,,,11.45,3.44,0.0,0.0,14.89,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,6,5
4828629,1768,2014-05-31 19:45:00,2014-05-31 19:45:00,0.0,0.0,0,0,,,11.05,2.0,0.0,0.0,13.05,Credit Card,T.A.S. - Payment Only,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,6,6
4869907,2706,2014-05-22 21:00:00,2014-05-22 21:15:00,480.0,1.6,17031081403,17031839100,8.0,32.0,6.85,0.0,0.0,0.0,6.85,Cash,,41.890922026,-87.618868355,"(41.890922, -87.618868)",41.880994471,-87.632746489,"(41.880994, -87.632746)",Central,Central,0.9908374738536051,1.6147956069699458,7.431281053902039,12.0,1.6147956069699456,480.0,1.0,6,4
4872049,2685,2014-06-26 08:15:00,2014-06-26 08:30:00,660.0,1.5,17031281900,17031081402,28.0,8.0,8.25,0.0,0.0,1.0,9.25,Cash,,41.879255084,-87.642648998,"(41.879255, -87.642649)",41.891971508000005,-87.612945414,"(41.891972, -87.612945)",West Side,Central,1.7655401119457212,0.8495983692757444,9.630218792431208,8.181818181818182,0.8495983692757443,660.0,1.0,2,4
4884163,2144,2014-08-07 11:45:00,2014-08-07 11:45:00,180.0,0.3,17031081700,17031081700,8.0,8.0,4.25,1.25,0.0,1.0,6.5,Credit Card,,41.892042136,-87.63186395,"(41.892042, -87.631864)",41.892042136,-87.63186395,"(41.892042, -87.631864)",Central,Central,0.0,inf,0.0,5.999999999999999,inf,,,3,4
4890410,1446,2014-06-25 11:45:00,2014-06-25 11:45:00,0.0,0.0,0,0,,,5.25,1.05,0.0,0.0,6.3,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,"(0, 0)",,,"(0, 0)",None,None,0.0,,,,,,,3,3
4898497,2494,2014-07-23 20:00:00,2014-07-23 20:00:00,420.0,0.8,17031081800,17031081201,8.0,8.0,5.85,0.0,0.0,0.0,5.85,Cash,,41.89321636,-87.63784421,"(41.893216, -87.637844)",41.899155613000005,-87.626210532,"(41.899156, -87.626211)",Central,Central,0.7265587807242153,1.1010809052539154,6.227646691921845,6.857142857142858,1.1010809052539154,420.0,1.0,6,3
